CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,1110.87,1041.55,12.46
105,240,1149.48,1093.97,12.98
105,220,1123.01,1063.65,12.84
105,200,1111.07,1013.83,12.44
105,180,1080.61,986.03,12.1
105,160,1086.82,1019.41,12.24
105,140,1081.26,994.95,12.18
105,120,1109.82,1011.05,12.46
105,100,1190.72,1068.9,13.41
100,260,1018.3,1047.61,12.07
100,240,1021.84,1043.25,12.06
100,220,1020.55,1052.03,12.07
100,200,1010.63,1028.9,11.93
100,180,1022.19,1029.73,12.08
100,160,1031.89,1033.56,12.22
100,140,1025.84,994.38,12.09
100,120,1097.87,1063.91,12.95
100,100,1067.97,998.93,12.66
95,260,996.72,1061.14,12.35
95,240,985.94,1039.28,12.23
95,220,1001.98,1051.55,12.41
95,200,1020.34,1084.41,12.64
95,180,996.17,1057.4,12.31
95,160,1008.42,1037.36,12.5
95,140,1004.56,1027.43,12.45
95,120,1013.33,1017.95,12.54
95,100,1049.14,1022.96,12.96
90,260,1067.92,1186.56,13.9
90,240,1040.81,1168.08,13.59
90,220,1042.09,1160.86,13.54
90,200,1041.38,1141.29,13.52
90,180,1026.18,1130.8,13.38
90,160,1031.78,1126.69,13.39
90,140,1051.33,1141.46,13.69
90,120,1046.12,1090.88,13.6
90,100,1074.61,1114.68,13.93
85,260,1067.33,1270.71,14.69
85,240,1079.61,1246.05,14.79
85,220,1036.28,1208.16,14.2
85,200,1172.8,1360.0,16.08
85,180,1023.98,1198.11,14.04
85,160,1017.16,1162.33,13.91
85,140,1063.08,1196.85,14.53
85,120,1065.48,1186.78,14.52
85,100,1085.85,1195.13,14.9
80,260,1106.98,1364.45,16.31
80,240,1149.34,1437.79,17.01
80,220,1130.44,1396.83,16.63
80,200,1134.93,1339.36,16.23
80,180,1168.92,1385.08,16.61
80,160,1209.55,1494.56,18.0
80,140,1130.22,1366.52,16.68
80,120,1103.85,1301.34,16.21
80,100,1184.23,1381.3,17.49
75,260,1074.18,1408.03,16.59
75,240,1054.17,1361.25,16.27
75,220,1035.21,1276.0,15.5
75,200,1061.75,1364.25,16.39
75,180,1055.32,1347.21,16.28
75,160,1103.6,1416.58,17.09
75,140,1066.1,1333.33,16.45
75,120,1091.84,1358.39,16.9
75,100,1101.37,1332.51,16.96
70,260,1119.96,1554.13,18.42
70,240,1129.97,1555.78,18.59
70,220,1198.81,1651.12,19.85
70,200,1183.9,1608.85,19.54
70,180,1145.19,1544.18,18.85
70,160,1115.77,1455.88,17.92
70,140,1278.02,1696.93,21.35
70,120,1288.78,1706.67,21.36
70,100,1222.2,1585.67,20.18
65,260,1388.15,1896.02,23.8
65,240,1382.99,1901.88,23.74
65,220,1373.65,1850.39,23.58
65,200,1249.06,1703.11,20.86
65,180,1402.2,1886.14,24.07
65,160,1397.92,1836.53,23.98
65,140,1392.33,1866.23,23.89
65,120,1444.31,1819.45,24.77
65,100,1432.38,1796.67,24.55
