CPU Cap (W),GPU Cap (W),CPU_E (J),GPU_E (J),Runtime (s)
105,260,2274.92,1811.58,25.49
105,240,2199.07,1808.68,24.62
105,220,2251.11,1851.79,25.26
105,200,2211.95,1810.48,24.71
105,180,2229.7,1801.18,24.92
105,160,2258.09,1810.05,25.32
105,140,2285.81,1816.09,25.57
105,120,2282.1,1788.17,25.49
105,100,2280.7,1808.47,25.58
100,260,2329.41,1782.29,27.27
100,240,2402.57,1828.0,28.11
100,220,2322.78,1836.96,27.18
100,200,2174.62,1783.26,25.45
100,180,2284.31,1809.62,27.0
100,160,2235.34,1823.92,26.15
100,140,2200.91,1781.33,25.75
100,120,2283.51,1852.46,26.73
100,100,2159.55,1811.6,25.07
95,260,2328.22,1843.82,28.74
95,240,2320.47,1880.09,28.62
95,220,2234.45,1849.98,27.54
95,200,2226.95,1878.03,27.39
95,180,2195.16,1802.31,27.0
95,160,2198.96,1818.67,27.07
95,140,2308.39,1831.84,28.5
95,120,2207.65,1801.96,27.11
95,100,2210.42,1824.66,27.27
90,260,2159.58,1906.87,27.84
90,240,2241.04,1878.36,29.02
90,220,2236.86,1847.3,28.98
90,200,2224.22,1885.59,28.8
90,180,2204.83,1872.12,28.55
90,160,2284.34,1876.45,29.42
90,140,2245.96,1873.93,29.08
90,120,2179.18,1901.96,28.16
90,100,2331.29,1860.57,29.67
85,260,2260.68,1895.24,30.76
85,240,2200.83,1852.46,29.96
85,220,2209.04,1884.57,30.06
85,200,2216.05,1853.39,30.1
85,180,2193.78,1889.04,29.79
85,160,2222.74,1892.63,30.29
85,140,2265.27,1902.42,30.86
85,120,2254.26,1895.01,30.64
85,100,2223.47,1859.43,30.24
80,260,2223.7,1920.39,31.1
80,240,2140.33,1935.44,30.92
80,220,2156.13,1918.52,31.26
80,200,2141.13,1934.8,31.01
80,180,2142.89,1918.85,31.02
80,160,2133.89,1950.96,30.88
80,140,2158.52,1925.53,31.29
80,120,2341.8,1987.15,32.69
80,100,2141.21,1928.02,31.01
75,260,2223.53,1905.53,32.76
75,240,2242.67,2000.54,34.49
75,220,2266.39,2033.55,35.02
75,200,2237.28,1961.23,34.52
75,180,2232.82,1965.8,34.4
75,160,2214.73,1951.77,34.06
75,140,2235.47,1999.13,34.44
75,120,2240.99,2015.82,34.5
75,100,2253.04,2026.86,34.64
70,260,2552.52,2102.27,42.26
70,240,2462.72,2027.78,39.1
70,220,2505.72,2054.29,41.34
70,200,2596.99,2063.19,42.97
70,180,2509.43,2082.69,41.41
70,160,2579.52,2021.9,42.73
70,140,2583.16,2078.15,42.86
70,120,2490.89,2052.02,41.11
70,100,2411.66,1993.7,39.69
65,260,2485.22,2116.39,41.28
65,240,2963.29,2211.64,50.96
65,220,2979.23,2241.03,51.21
65,200,2956.29,2257.04,50.83
65,180,2981.0,2211.83,51.22
65,160,2980.78,2259.05,51.27
65,140,2949.41,2260.85,50.72
65,120,2949.35,2226.19,50.71
65,100,2951.09,2226.57,50.73
105,260,2297.11,1791.3,25.74
105,240,2215.18,1872.66,24.8
105,220,2215.8,1860.05,24.84
105,200,2218.84,1818.83,24.84
105,180,2234.53,1805.61,25.05
105,160,2243.78,1843.38,25.11
105,140,2295.26,1865.14,25.72
105,120,2234.39,1837.63,24.98
105,100,2231.6,1819.38,24.98
100,260,2153.24,1847.39,25.08
100,240,2232.57,1817.12,26.07
100,220,2146.44,1817.81,25.06
100,200,2349.43,1817.23,27.51
100,180,2144.16,1777.65,24.93
100,160,2148.52,1814.91,25.0
100,140,2154.41,1784.21,25.05
100,120,2265.52,1829.41,26.55
100,100,2148.83,1807.61,25.0
95,260,2201.47,1831.42,27.01
95,240,2177.86,1871.39,26.75
95,220,2121.17,1877.1,26.06
95,200,2129.17,1827.4,26.15
95,180,2184.37,1838.99,26.88
95,160,2226.05,1793.85,27.45
95,140,2216.59,1827.34,27.32
95,120,2112.58,1825.21,25.91
95,100,2259.79,1807.53,28.19
90,260,2275.19,1892.92,29.47
90,240,2222.09,1895.32,28.72
90,220,2291.64,1889.77,29.67
90,200,2238.28,1859.17,28.98
90,180,2256.58,1908.79,29.24
90,160,2201.98,1901.3,28.44
90,140,2265.87,1908.76,29.38
90,120,2209.86,1845.16,28.61
90,100,2248.37,1866.21,29.05
85,260,2188.49,1904.42,29.76
85,240,2219.76,1898.21,30.17
85,220,2216.03,1935.23,30.14
85,200,2217.89,1886.34,30.13
85,180,2146.5,1906.97,29.08
85,160,2201.1,1864.04,29.88
85,140,2180.12,1918.97,29.63
85,120,2207.68,1900.9,29.97
85,100,2246.12,1895.34,30.52
80,260,2147.19,1911.96,31.18
80,240,2158.14,1935.01,31.39
80,220,2124.05,1941.68,30.86
80,200,2160.84,1907.61,31.54
80,180,2172.95,1904.02,31.63
80,160,2135.29,1896.38,31.03
80,140,2154.2,1952.85,31.25
80,120,2118.53,1887.9,30.78
80,100,2190.46,1957.2,31.94
75,260,2234.58,2010.33,34.49
75,240,2224.76,1991.5,34.31
75,220,2222.53,2011.88,34.26
75,200,2221.71,2031.39,34.16
75,180,2230.87,2003.5,34.34
75,160,2244.69,2008.54,34.57
75,140,2176.47,1902.95,32.12
75,120,2242.27,2011.25,34.56
75,100,2249.01,2018.71,34.68
70,260,2466.31,2090.7,40.72
70,240,2447.66,2065.75,40.33
70,220,2489.38,2082.17,41.16
70,200,2474.43,2088.6,40.86
70,180,2506.82,2077.59,41.44
70,160,2568.0,2070.28,42.61
70,140,2433.97,2014.47,38.61
70,120,2479.5,2043.84,39.42
70,100,2525.36,2063.84,41.8
65,260,2993.4,2311.75,51.39
65,240,2941.17,2219.15,50.63
65,220,2513.58,2134.45,41.88
65,200,2946.5,2239.72,50.67
65,180,2927.91,2213.13,50.38
65,160,2933.58,2240.25,50.48
65,140,2926.64,2224.48,50.33
65,120,2919.16,2240.57,50.23
65,100,2943.37,2273.98,50.62
