Time Elapsed (s), sys_mem_r(MB/s), sys_mem_w(MB/s), total(MB/s)
0.000113762,435.883,406.146,842.029
0.099991,278.413,251.012,529.426
0.19999,282.353,258.471,540.824
0.299854,326.118,280.855,606.973
0.399747,269.056,251.615,520.671
0.499563,258.294,400.545,658.84
0.599319,273.338,447.939,721.277
0.699189,265.188,383.462,648.65
0.799117,280.389,263.216,543.605
0.899946,306.287,284.244,590.532
0.999735,250.668,235.251,485.919
1.10064,510.806,461.259,972.065
1.20052,270.019,237.86,507.879
1.30042,293.95,247.177,541.127
1.40227,251.477,220.429,471.906
1.50009,337.697,295.085,632.782
1.59993,313.023,280.072,593.094
1.70072,303.238,283.363,586.601
1.80045,271.389,260.385,531.774
1.90121,314.145,293.811,607.956
2.001,319.828,297.235,617.063
2.10178,262.248,244.464,506.712
2.20156,242.572,226.669,469.241
2.30133,270.052,246.443,516.495
2.40104,255.926,263.001,518.927
2.50087,243.515,243.779,487.295
2.60063,422.128,370.347,792.475
2.7004,319.625,295.275,614.9
2.80011,273.37,255.439,528.808
2.8999,286.834,259.235,546.069
3.00068,241.083,215.292,456.375
3.10043,250.231,230.367,480.598
3.2012,254.515,236.721,491.236
3.30097,244.468,230.182,474.65
3.40173,244.023,231.869,475.892
3.50146,250.044,240.587,490.63
3.60218,242.882,233.316,476.198
3.70194,429.694,365.706,795.4
3.80271,314.328,295.995,610.323
3.90244,320.044,286.051,606.095
4.00317,262.291,250.885,513.176
4.10288,232.044,222.516,454.561
4.20361,485.033,412.632,897.665
4.30333,245.742,226.293,472.035
4.40407,288.94,241.433,530.372
4.50381,335.271,268.11,603.381
4.60453,249.708,234.253,483.96
4.70427,253.558,232.25,485.808
4.80499,299.568,273.643,573.211
4.90473,260.838,247.264,508.102
5.00551,518.557,590.541,1109.1
5.10525,2083.18,2285.95,4369.13
5.20597,2445.49,2386.52,4832.01
5.30574,2167.33,2090.05,4257.38
5.40651,2642.75,2551.37,5194.12
5.50627,2556.32,2480.88,5037.2
5.60703,2598.11,2527.68,5125.79
5.7068,2815.85,2574.18,5390.03
5.80754,2645.76,2593.1,5238.86
5.90732,2602.67,2544.56,5147.23
6.00777,1081.43,454.852,1536.28
6.10759,1018.81,695.792,1714.6
6.20844,1061.91,667.068,1728.97
6.30824,1036.86,562.586,1599.44
